"","IND_costdiff_secondlast_lstransaction","Z_totalcount","IND_car_age_last3coverage","IND_0_25_percentile_shopping_pt_state","IND_25_50_percentile_shopping_pt_state","IND_50_75_percentile_shopping_pt_state","Ind_D_equalto_most_popular_D_in_state_switch_likelihood","Ind_duration_previous_last_secondlast_different","A","D","E","G","y","Z_time_diff_last_secondlast","IND_time_12_18","Ind_A_same_first_to_last_switch_likelihood","Ind_B_same_first_to_last_switch_likelihood","Z_cost_positivecount","homeowner","Ind_G_same_first_to_last_switch_likelihood","Ind_C_equalto_most_popular_C_in_state_switch_likelihood"
"34444",0,3,0,0,1,0,0,0,2,3,0,2,0,120,1,1,1,2,0,1,1
"34445",0,4,0,0,1,0,1,0,1,2,1,3,0,60,1,0,0,1,1,0,0
"34446",1,7,0,0,0,0,0,0,1,3,1,2,1,60,0,1,0,3,0,0,0
"34447",0,1,0,1,0,0,1,0,0,3,0,2,0,420,0,0,0,1,0,0,0
"34448",1,3,0,1,0,0,0,0,2,2,0,2,0,60,0,0,0,2,1,0,1
"34449",1,2,0,1,0,0,0,0,2,3,1,3,1,240,0,0,1,2,1,1,1
"34450",1,1,1,1,0,0,0,0,1,3,0,3,1,420,0,0,0,1,1,0,1
"34451",0,5,0,0,0,0,0,0,2,2,0,3,0,420,1,1,1,3,0,1,1
"34452",0,2,0,0,0,1,0,0,1,2,1,2,0,60,0,0,0,1,1,0,0
"34453",1,4,0,0,1,0,0,0,2,3,1,2,0,180,0,0,0,2,0,0,0
"34454",0,0,1,1,0,0,1,0,1,2,0,2,0,120,1,0,0,0,0,0,0
"34455",0,4,0,0,1,0,0,0,0,3,0,1,0,0,1,1,1,2,0,1,1
"34456",0,3,0,0,0,1,1,0,0,1,0,1,0,60,0,0,0,2,0,0,0
"34457",1,3,0,0,1,0,0,0,1,3,1,2,1,1080,1,0,1,1,1,1,1
"34458",0,3,0,0,0,1,0,0,2,3,0,3,0,60,0,1,0,1,0,0,0
"34459",0,0,0,1,0,0,0,0,1,3,1,4,0,60,0,0,0,0,1,0,0
"34460",0,0,0,1,0,0,0,0,1,1,0,1,0,360,1,0,0,0,1,0,0
"34461",0,3,0,0,0,1,0,0,0,3,0,3,1,60,0,1,0,1,0,0,0
"34462",0,4,0,0,0,0,0,0,0,3,0,3,0,60,1,0,0,3,0,0,0
"34463",1,3,0,0,1,0,0,0,1,3,0,3,0,60,1,0,1,1,1,1,0
"34464",0,1,0,1,0,0,1,0,2,2,0,1,1,0,1,0,0,1,1,0,0
"34465",0,2,0,0,1,0,0,0,1,3,1,4,0,60,1,1,1,2,0,1,1
"34466",0,3,0,0,0,1,0,0,1,3,0,3,0,540,1,1,0,1,1,0,1
"34467",0,3,0,0,0,0,1,0,2,1,0,1,0,180,0,1,0,2,0,0,1
"34468",0,3,0,0,1,0,0,0,1,3,1,1,0,60,1,0,0,2,1,0,0
"34469",0,3,0,0,0,1,1,0,1,2,1,3,0,60,1,0,0,3,1,0,1
"34470",0,3,0,0,1,0,0,0,1,3,1,4,0,60,1,0,0,3,1,0,0
"34471",0,1,0,1,0,0,1,0,1,3,1,2,1,60,1,0,0,0,1,1,0
"34472",0,2,0,0,1,0,0,0,0,3,0,1,0,120,1,0,0,1,1,0,0
"34473",0,3,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0
"34474",0,4,0,0,0,1,0,0,1,3,1,2,0,60,1,0,0,1,1,0,0
"34475",1,3,0,1,0,0,0,0,0,3,0,2,0,120,1,0,1,2,0,1,0
"34476",0,1,0,0,1,0,1,0,1,3,1,4,0,180,1,0,0,1,1,0,0
"34477",0,5,0,0,0,0,0,0,1,3,1,4,0,60,1,0,1,3,1,1,1
"34478",1,1,1,1,0,0,0,0,1,3,0,1,0,3360,1,0,0,1,0,0,0
"34479",0,1,0,1,0,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0
"34480",0,3,0,0,0,1,0,0,2,3,1,3,0,360,1,1,0,3,1,0,1
"34481",0,2,0,0,0,1,0,0,1,3,0,3,0,180,0,1,0,2,1,0,1
"34482",0,5,0,0,0,0,1,0,0,2,0,2,0,60,1,0,0,2,0,0,1
"34483",0,1,0,0,0,1,1,0,1,2,1,2,0,120,1,0,0,0,0,0,1
"34484",0,2,0,1,0,0,0,0,1,3,1,4,0,60,1,0,0,1,1,0,0
"34485",1,1,1,1,0,0,0,0,1,2,0,2,1,60,0,0,0,1,1,1,0
"34486",0,2,0,1,0,0,0,0,2,3,0,1,0,60,1,1,0,0,0,0,1
"34487",0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"34488",0,5,0,0,0,0,0,0,2,3,0,2,1,240,1,1,1,2,1,1,0
"34489",0,2,0,0,0,1,1,0,1,1,0,2,0,540,1,0,0,2,0,0,1
"34490",0,5,0,0,0,1,0,0,2,3,1,3,0,60,1,0,0,3,1,0,0
"34491",0,0,1,1,0,0,1,1,1,3,0,2,1,0,0,0,0,0,1,0,0
"34492",0,1,0,1,0,0,0,0,1,3,1,2,0,0,0,0,0,0,1,0,0
"34493",0,3,0,0,0,1,0,0,0,3,0,1,0,120,1,0,0,1,0,0,1
"34494",0,2,0,0,0,0,0,0,1,3,1,1,0,120,1,0,0,1,1,0,1
"34495",0,1,0,1,0,0,0,0,1,3,0,2,0,11280,0,0,1,0,1,1,0
"34496",0,5,0,0,0,1,0,0,2,3,1,3,1,60,1,1,0,1,0,1,1
"34497",0,4,0,0,0,0,0,0,1,3,1,3,0,120,1,1,0,3,1,0,0
"34498",0,3,0,1,0,0,0,0,1,3,0,2,0,0,0,0,0,1,1,0,1
"34499",0,5,0,0,0,1,0,0,1,3,1,2,0,60,1,0,0,3,0,0,0
"34500",0,3,0,1,0,0,1,0,1,2,1,1,0,120,1,1,1,3,0,1,1
"34501",0,4,0,0,1,0,0,0,2,3,0,2,0,1320,1,1,0,2,1,0,0
"34502",0,4,0,0,1,0,1,0,1,1,0,1,0,480,0,1,0,3,0,0,1
"34503",0,5,0,0,0,0,0,0,2,3,0,1,0,900,1,1,0,2,0,0,1
"34504",0,3,0,0,0,0,0,0,1,3,0,2,0,360,0,0,1,0,1,1,0
"34505",1,4,0,0,1,0,0,0,2,2,1,2,1,120,1,1,1,2,0,1,1
"34506",0,4,0,0,0,1,0,0,1,3,1,3,0,240,1,0,1,4,1,1,1
"34507",0,1,0,0,1,0,1,0,1,1,0,1,1,120,1,0,0,1,1,1,0
"34508",0,4,0,0,0,0,0,0,2,3,1,3,0,0,0,1,0,3,1,0,0
"34509",0,4,0,0,0,1,1,0,0,1,0,1,0,300,1,1,0,1,0,0,0
"34510",1,4,0,0,0,1,1,0,1,2,1,2,1,120,1,0,0,4,1,1,1
"34511",0,3,0,0,1,0,1,0,2,1,0,2,0,9000,1,1,1,1,1,1,0
"34512",0,5,0,0,0,0,0,0,0,3,0,2,0,360,1,1,0,2,1,0,0
"34513",0,2,0,0,1,0,0,0,1,3,1,2,1,0,1,1,0,2,1,1,1
"34514",0,1,0,0,1,0,1,0,1,2,1,1,0,120,0,0,0,0,1,0,0
"34515",0,4,0,0,1,0,1,0,0,2,0,2,0,180,0,1,1,1,0,1,1
"34516",0,1,0,0,0,1,0,0,1,3,0,1,0,60,0,0,0,0,0,0,1
"34517",1,6,0,0,0,0,1,0,2,3,0,2,0,60,1,0,0,4,0,0,1
"34518",0,4,0,0,1,0,1,0,1,2,1,2,0,0,0,1,1,2,1,1,1
"34519",0,1,0,1,0,0,1,0,1,3,1,2,0,1560,1,0,0,1,1,0,0
"34520",0,3,0,0,1,0,1,0,1,1,1,2,0,0,1,0,1,1,1,1,1
"34521",1,2,0,0,1,0,0,0,0,3,0,2,1,540,1,0,0,2,0,1,1
"34522",0,1,0,0,0,1,0,0,1,3,1,2,0,780,1,0,0,1,1,0,0
"34523",0,6,0,0,0,0,1,0,1,2,0,3,0,120,1,0,0,3,1,0,1
"34524",0,3,0,0,1,0,0,0,1,3,0,1,0,0,0,0,1,2,0,1,0
"34525",0,4,0,0,0,0,0,0,0,3,0,2,0,6420,1,0,1,1,0,1,1
"34526",0,1,1,1,0,0,0,0,1,3,0,2,1,600,1,0,1,0,1,1,0
"34527",0,3,0,0,1,0,1,0,2,2,1,2,0,120,0,1,0,1,0,0,1
"34528",0,3,0,0,1,0,1,0,0,1,0,3,0,60,0,1,0,1,1,0,1
"34529",0,2,0,1,0,0,1,0,0,2,0,2,0,120,1,1,0,1,1,0,0
"34530",0,0,1,1,0,0,0,0,2,3,1,3,0,120,1,0,0,0,1,0,0
"34531",0,3,0,0,0,1,0,0,1,3,1,3,0,240,1,0,0,1,1,0,1
"34532",0,1,0,1,0,0,0,0,1,3,1,1,0,540,1,0,0,0,1,0,0
"34533",0,1,0,0,0,0,0,0,2,1,0,1,1,60,0,0,0,0,1,0,0
"34534",1,4,0,0,1,0,0,0,1,3,1,2,0,180,1,0,0,2,0,0,1
"34535",0,0,0,0,1,0,0,0,1,3,0,2,1,120,1,0,0,0,0,0,0
"34536",0,3,0,0,0,1,1,0,1,2,1,2,0,2400,1,0,0,2,1,0,0
"34537",1,3,0,0,0,1,0,0,1,3,1,3,0,60,1,0,1,2,1,1,0
"34538",0,2,0,1,0,0,0,0,1,2,1,4,0,0,0,0,0,1,0,0,0
"34539",0,4,0,0,1,0,0,0,2,2,0,2,0,0,1,1,0,1,0,0,0
"34540",0,2,0,0,0,0,0,0,1,3,0,2,0,60,1,0,1,1,0,1,0
"34541",0,3,0,0,1,0,1,0,1,1,0,2,0,60,1,1,0,3,0,0,1
"34542",0,4,0,0,0,1,0,0,1,3,1,3,0,5640,1,0,0,2,1,0,0
"34543",0,3,0,0,0,1,0,0,1,3,1,3,1,540,1,1,0,2,1,1,0
"34544",1,2,0,0,0,1,1,0,1,2,1,4,0,60,0,0,1,2,0,1,0
"34545",0,4,0,0,0,0,0,0,2,3,0,1,0,60,1,1,0,2,0,0,0
"34546",0,1,0,0,1,0,1,0,1,2,1,3,0,180,0,0,0,1,0,0,0
"34547",1,4,0,0,1,0,1,0,2,1,0,2,0,60,1,1,0,4,1,0,0
"34548",1,4,0,0,1,0,0,0,0,3,1,3,0,60,0,1,0,2,1,0,0
"34549",1,1,1,1,0,0,0,0,2,3,0,2,0,360,1,0,0,1,1,0,0
"34550",1,3,0,0,1,0,0,0,1,3,1,2,1,120,0,0,0,2,0,0,0
"34551",0,5,0,0,0,0,1,0,0,1,0,2,0,60,0,1,0,2,0,0,0
"34552",0,3,0,0,1,0,0,0,0,3,0,1,0,120,0,0,0,2,1,0,0
"34553",0,4,0,0,0,1,0,0,0,3,0,3,0,2940,1,1,0,2,1,0,1
"34554",0,2,0,1,0,0,0,0,1,3,0,2,0,420,1,0,0,0,1,0,0
"34555",0,4,0,0,1,0,0,0,2,1,0,2,0,60,1,1,0,2,1,0,0
"34556",1,1,1,1,0,0,1,0,1,2,0,3,0,60,1,0,0,1,0,0,1
"34557",0,4,0,0,0,0,0,0,2,3,1,2,0,300,0,0,0,2,1,0,0
"34558",0,4,0,0,0,0,0,0,2,3,0,1,0,120,1,1,0,3,1,0,0
"34559",0,7,0,0,0,0,1,0,1,3,0,1,1,240,1,0,0,3,1,0,1
"34560",0,2,0,0,0,1,0,0,1,1,1,2,0,120,1,0,0,1,1,0,0
"34561",0,3,0,1,0,0,1,0,0,2,0,2,0,60,0,0,0,1,0,0,0
"34562",0,5,0,0,0,0,0,0,2,2,0,2,1,300,1,1,0,3,1,1,0
"34563",0,1,0,0,1,0,0,0,0,2,0,2,1,180,1,0,0,1,0,1,0
"34564",0,4,0,0,0,1,1,0,1,2,0,1,0,120,0,0,0,2,0,0,0
"34565",0,2,0,1,0,0,0,0,1,3,1,3,1,60,1,1,1,1,1,1,1
"34566",0,2,0,1,0,0,0,0,2,3,1,2,0,120,1,0,0,1,0,0,0
"34567",0,2,0,1,0,0,0,0,1,3,0,4,0,180,1,0,0,2,1,0,0
"34568",0,3,0,0,1,0,0,0,0,3,0,2,0,120,1,1,1,0,1,1,1
"34569",0,3,0,0,1,0,0,0,0,3,0,2,1,60,1,0,0,2,1,0,0
"34570",0,3,0,0,0,0,1,0,1,2,0,2,0,60,0,0,0,2,0,0,0
"34571",0,4,0,0,0,1,1,0,1,3,1,4,0,0,0,0,1,3,0,1,0
"34572",0,4,0,0,1,0,0,0,2,3,1,4,0,660,1,0,1,3,1,1,1
"34573",0,2,0,1,0,0,0,0,1,3,1,2,0,180,1,0,0,2,1,0,0
"34574",0,3,0,0,1,0,0,0,1,3,1,3,0,3240,1,0,0,2,1,0,1
"34575",0,2,0,0,1,0,1,0,1,2,0,3,0,540,1,0,1,1,1,1,1
"34576",0,2,0,0,0,0,1,0,1,2,0,1,1,60,0,0,1,2,1,1,0
"34577",0,3,0,0,1,0,0,0,1,3,0,2,1,120,0,0,1,1,0,1,1
"34578",1,2,0,0,0,1,1,0,1,1,1,1,0,180,1,0,0,1,1,0,0
"34579",0,4,0,0,1,0,1,0,2,1,0,3,0,180,1,1,0,1,0,0,0
"34580",0,5,0,0,1,0,0,0,1,2,1,2,0,60,1,1,0,3,1,0,1
"34581",0,8,0,0,0,0,1,0,2,2,1,3,0,120,1,1,1,5,0,1,0
"34582",0,2,0,1,0,0,0,0,1,3,0,3,1,360,1,1,0,2,1,1,0
"34583",0,3,0,0,0,0,0,0,0,3,0,2,0,120,0,0,0,2,1,0,0
"34584",0,2,0,0,1,0,1,0,0,2,0,3,0,120,1,1,0,1,0,0,1
"34585",0,5,0,0,0,0,0,0,1,3,1,2,0,1320,1,0,0,3,0,0,1
"34586",0,3,0,0,0,0,1,0,1,1,1,2,0,60,1,0,0,1,0,0,0
"34587",0,7,0,0,0,0,1,0,1,2,1,1,0,1380,1,1,0,5,0,0,0
"34588",0,0,1,1,0,0,0,0,1,3,1,3,0,60,0,0,0,0,1,0,0
"34589",0,3,0,1,0,0,1,0,1,2,1,1,0,60,0,0,0,2,0,0,0
"34590",0,1,0,1,0,0,0,0,2,3,1,2,0,120,1,0,0,0,1,0,0
"34591",0,2,0,1,0,0,0,0,2,3,0,2,1,660,0,1,0,1,0,0,0
"34592",0,4,0,0,0,1,0,0,1,3,1,3,0,240,1,0,0,4,1,0,1
"34593",0,0,0,0,1,0,0,0,1,3,1,2,0,120,1,0,0,0,1,0,0
"34594",0,1,0,1,0,0,0,0,1,3,1,3,0,120,1,0,0,0,1,0,0
"34595",0,2,0,0,0,1,0,0,2,3,1,3,0,60,1,0,0,2,1,0,1
"34596",0,2,0,0,0,1,0,0,1,3,1,3,1,180,0,0,0,1,1,0,0
"34597",0,1,0,0,0,1,0,0,1,3,1,3,0,180,1,1,1,1,1,1,1
"34598",1,8,0,0,0,0,1,0,2,1,0,3,1,0,1,1,1,4,0,1,1
"34599",0,2,0,1,0,0,0,0,1,3,0,1,0,0,1,0,1,1,1,1,0
"34600",1,5,0,0,0,1,1,0,2,3,1,2,0,240,1,1,1,2,1,1,1
"34601",0,4,0,0,0,1,1,0,1,2,0,1,0,240,0,1,0,3,0,0,1
"34602",0,2,0,1,0,0,0,0,1,3,1,1,0,300,0,0,0,1,0,0,0
"34603",0,1,0,1,0,0,0,0,1,3,0,2,0,60,0,0,0,1,1,0,0
"34604",0,4,0,0,0,0,0,0,1,2,0,2,1,60,0,0,0,2,1,0,1
"34605",1,1,0,1,0,0,0,0,1,3,1,1,1,0,0,1,1,1,1,1,1
"34606",1,4,0,0,1,0,0,0,1,3,1,1,0,420,1,1,0,2,0,0,0
"34607",0,4,0,0,1,0,1,0,0,2,0,1,0,180,0,0,0,3,1,0,0
"34608",0,3,0,0,1,0,0,0,1,3,1,2,0,60,0,0,0,0,0,0,0
"34609",0,2,0,0,1,0,0,0,2,3,0,3,0,0,0,1,0,0,1,0,0
"34610",0,4,0,0,0,0,0,0,2,3,0,2,1,7020,0,1,0,2,1,1,0
"34611",0,3,0,0,0,1,0,0,1,3,1,2,0,60,1,0,0,1,1,0,0
"34612",0,1,0,0,1,0,1,0,0,1,0,3,0,0,1,1,1,0,0,1,1
"34613",0,3,0,1,0,0,0,0,1,3,1,2,0,60,1,0,0,1,1,0,0
"34614",0,1,0,0,1,0,0,0,1,3,1,2,0,60,0,1,0,1,1,0,0
"34615",0,1,1,1,0,0,1,0,1,2,1,1,0,60,0,0,1,0,1,1,1
"34616",0,1,0,0,1,0,1,0,0,2,0,2,0,360,1,1,1,0,0,1,0
"34617",1,3,0,0,1,0,1,0,0,1,0,3,0,0,1,1,0,2,0,0,0
"34618",1,3,0,0,1,0,0,0,1,2,1,2,1,120,0,0,0,2,1,0,1
"34619",0,2,0,1,0,0,0,0,2,3,0,2,1,60,0,1,0,1,0,0,0
"34620",0,5,0,0,0,1,0,0,0,3,1,2,1,660,0,1,0,1,1,1,0
"34621",0,5,0,0,1,0,0,0,0,3,0,3,0,240,1,1,0,1,0,0,1
"34622",0,3,0,0,1,0,1,0,0,1,0,1,0,300,0,0,0,1,0,0,0
"34623",0,3,0,0,0,0,0,0,1,3,1,2,1,60,1,0,0,3,1,1,0
"34624",0,2,0,0,0,1,1,0,0,2,0,4,0,120,1,0,0,2,1,0,0
"34625",0,1,0,0,1,0,0,0,1,3,1,2,0,60,1,0,0,1,0,0,0
"34626",0,0,0,0,0,1,0,0,1,3,1,2,0,240,1,0,0,0,0,0,0
"34627",0,2,0,0,0,1,0,0,0,3,0,1,0,60,1,0,1,0,1,1,1
"34628",0,2,0,0,0,0,0,0,1,3,1,2,0,60,1,0,0,2,1,0,0
"34629",0,3,0,0,1,0,1,0,0,1,0,1,0,120,0,1,0,1,1,0,0
"34630",1,2,0,1,0,0,1,0,1,2,0,3,0,60,1,0,0,2,1,0,0
"34631",0,3,0,0,1,0,1,0,1,2,0,3,0,60,0,1,0,2,1,0,1
"34632",0,3,0,0,0,0,0,0,1,3,1,3,0,6180,1,0,0,0,1,0,0
"34633",0,0,0,1,0,0,0,0,1,3,1,4,0,60,0,0,0,0,1,0,0
"34634",0,3,0,0,0,0,0,0,1,3,0,3,0,60,1,0,0,1,0,0,0
"34635",1,4,0,0,0,0,0,0,0,1,0,2,1,120,0,1,0,2,0,0,1
"34636",1,1,0,0,1,0,1,0,1,1,0,1,0,60,1,0,0,1,1,0,0
"34637",0,3,0,0,0,0,0,0,1,3,1,4,0,7440,1,0,1,2,1,1,0
"34638",0,4,0,0,0,1,1,0,2,1,0,3,0,3120,0,1,0,3,0,0,0
"34639",1,4,0,0,1,0,0,0,0,3,0,1,1,120,1,0,0,4,1,0,0
"34640",0,4,0,0,0,1,0,0,1,3,0,2,0,60,1,0,0,2,0,0,0
"34641",0,1,0,1,0,0,1,0,1,2,1,1,0,60,1,0,0,1,0,0,1
"34642",0,1,0,0,1,0,0,0,2,1,0,2,1,120,1,1,0,1,0,0,0
"34643",0,5,0,0,0,1,0,0,1,3,1,2,0,60,0,0,0,2,0,0,1
"34644",0,3,0,1,0,0,0,0,1,3,1,1,1,60,1,0,0,1,1,0,1
"34645",0,2,0,0,0,1,0,0,1,3,0,4,0,120,1,1,0,1,1,0,1
"34646",0,2,0,0,1,0,0,0,1,3,1,3,1,120,1,1,1,1,1,1,1
"34647",0,5,0,0,1,0,1,0,1,2,0,3,0,60,1,0,0,3,1,0,1
"34648",0,2,0,0,1,0,0,0,0,2,0,1,1,240,0,1,1,1,1,1,0
"34649",1,5,0,0,0,0,1,0,1,2,0,1,1,17400,1,0,0,2,1,0,0
"34650",1,3,0,1,0,0,0,0,1,3,0,3,0,60,0,0,0,1,0,0,0
"34651",0,3,0,0,0,0,0,0,2,3,0,3,0,720,1,1,1,1,1,1,1
"34652",0,0,1,1,0,0,1,0,1,1,1,2,1,60,1,0,0,0,0,1,0
"34653",1,2,0,1,0,0,1,0,1,3,1,2,0,60,1,0,0,1,1,0,0
"34654",0,1,0,0,0,0,0,0,1,3,0,3,0,4080,0,0,0,1,1,0,0
"34655",1,5,0,0,0,0,0,0,1,3,0,1,1,300,1,1,1,3,1,1,0
"34656",1,1,1,1,0,0,0,0,1,3,0,3,1,60,1,0,0,1,0,1,0
"34657",0,3,0,0,0,1,0,0,1,3,1,2,0,120,1,0,0,2,1,0,0
"34658",1,5,0,0,0,0,1,0,1,1,0,1,1,60,1,1,1,3,0,1,0
"34659",0,3,0,0,1,0,0,0,1,3,0,2,0,0,1,0,0,1,1,0,0
"34660",0,3,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1
"34661",0,4,0,0,0,0,0,0,1,3,0,2,0,60,0,0,0,3,0,0,0
"34662",0,1,0,1,0,0,0,0,0,3,0,2,0,60,1,1,0,0,1,0,0
"34663",0,0,1,1,0,0,0,0,1,3,1,3,0,120,1,0,0,0,0,0,0
"34664",0,1,0,0,1,0,0,0,0,1,0,1,0,120,1,1,1,0,0,1,1
"34665",0,1,0,0,0,1,1,0,0,1,0,2,1,180,1,0,1,1,0,1,0
"34666",0,2,0,1,0,0,0,0,1,3,0,4,0,120,0,0,0,1,1,0,0
"34667",0,3,0,0,0,1,1,0,1,2,1,2,0,240,1,0,1,2,1,1,1
"34668",0,3,0,1,0,0,0,0,1,3,0,1,1,180,1,0,0,1,1,0,0
"34669",0,2,0,0,1,0,0,0,1,3,1,4,1,21240,1,1,1,2,0,1,0
"34670",1,2,0,1,0,0,0,0,1,3,1,3,1,60,1,0,1,1,1,1,0
"34671",0,2,0,0,0,1,0,0,1,3,1,3,0,60,1,0,0,1,1,0,0
"34672",0,1,0,0,1,0,0,0,0,3,0,3,0,240,0,1,0,0,0,0,0
"34673",0,4,0,0,0,0,0,0,1,1,0,1,1,600,0,0,0,0,0,1,0
"34674",0,3,0,0,1,0,1,0,1,2,1,2,0,0,0,0,0,2,0,0,1
"34675",0,3,0,0,1,0,0,0,1,3,1,2,1,120,1,1,1,1,0,1,1
"34676",1,1,0,0,1,0,0,0,2,3,0,3,0,540,0,0,0,1,0,0,0
"34677",0,3,0,0,1,0,0,0,1,3,1,3,0,240,0,0,0,1,1,0,1
"34678",0,1,0,0,1,0,1,0,1,1,1,1,0,540,0,0,1,1,0,1,0
"34679",0,5,0,0,0,0,0,0,1,3,0,2,0,180,0,0,0,2,0,0,0
"34680",0,2,0,1,0,0,0,0,1,3,1,3,0,0,0,0,0,0,1,0,1
"34681",0,4,0,0,0,1,0,1,0,3,0,2,0,60,0,1,0,2,0,0,1
"34682",0,1,0,0,1,0,0,0,1,3,1,3,0,60,0,0,0,1,0,0,0
"34683",0,4,0,0,0,0,0,0,2,2,1,2,0,60,1,1,1,4,0,1,0
"34684",0,5,0,0,0,0,1,0,0,2,0,2,0,60,0,1,0,3,0,0,1
"34685",0,2,0,1,0,0,0,0,0,3,0,3,0,120,1,0,0,1,1,0,1
"34686",1,5,0,0,0,1,1,0,1,3,1,2,0,60,1,1,0,4,1,0,1
"34687",0,5,0,0,0,0,1,0,0,2,0,3,0,600,1,1,0,2,0,0,1
"34688",0,4,0,0,0,0,1,0,1,2,0,3,0,60,0,1,1,2,0,1,1
"34689",0,6,0,0,0,0,0,0,2,3,0,3,0,60,1,1,0,4,1,0,0
"34690",0,4,0,0,0,0,0,0,1,3,1,1,0,120,1,0,0,2,0,0,1
"34691",0,3,0,0,1,0,0,0,0,3,0,3,1,360,1,0,0,1,0,0,1
"34692",0,6,0,0,0,0,1,0,1,3,0,2,1,60,0,1,1,4,0,1,1
"34693",0,1,0,0,1,0,0,0,2,3,1,2,0,420,0,0,0,1,1,0,0
"34694",0,2,0,0,0,0,1,0,1,1,1,3,0,0,1,0,0,0,1,0,1
"34695",0,2,0,0,1,0,1,0,0,2,0,3,0,120,1,1,0,1,1,0,1
"34696",0,4,0,0,0,1,0,0,1,3,0,3,0,60,0,1,1,2,0,1,0
"34697",0,0,1,1,0,0,0,0,2,3,0,1,1,120,1,0,0,0,0,0,0
"34698",0,3,0,0,0,0,0,0,0,3,0,1,0,120,1,0,0,1,1,0,0
"34699",0,2,0,1,0,0,1,0,2,2,1,2,0,60,1,1,0,0,0,0,1
"34700",1,4,0,0,1,0,0,0,0,3,0,1,0,2700,0,1,0,2,0,0,1
"34701",0,6,0,0,0,0,0,0,0,3,0,4,0,180,1,0,0,3,1,0,1
"34702",0,1,0,0,1,0,0,0,1,3,0,4,0,240,1,0,1,1,1,1,0
"34703",0,2,0,0,0,1,0,0,1,3,1,2,0,3780,1,0,0,2,0,0,0
"34704",0,2,0,1,0,0,0,0,1,3,1,1,0,540,0,0,0,1,0,0,1
"34705",0,5,0,0,0,0,0,0,2,3,0,2,0,60,1,0,1,1,0,1,1
"34706",0,2,0,0,0,1,0,0,2,3,1,3,0,60,1,1,0,1,0,0,0
"34707",1,4,0,0,0,1,0,0,2,3,0,3,0,0,1,0,0,2,1,0,1
"34708",0,2,0,0,1,0,0,0,1,3,1,2,0,60,1,0,0,1,1,0,0
"34709",0,4,0,0,0,1,0,0,0,3,0,3,0,120,1,1,1,3,0,1,0
"34710",0,3,0,0,0,1,1,0,1,1,0,1,0,60,1,1,0,2,0,0,0
"34711",0,4,0,0,0,0,0,0,2,2,0,2,1,60,1,1,0,2,1,1,0
"34712",0,5,0,0,0,0,1,0,0,2,0,2,0,60,1,0,0,3,0,0,1
"34713",1,1,0,1,0,0,1,0,1,2,1,4,0,180,0,0,1,1,1,1,0
"34714",1,4,0,0,1,0,0,0,1,3,0,1,0,60,1,0,0,3,0,0,0
"34715",0,3,0,0,1,0,0,0,2,3,0,2,1,60,1,1,0,2,1,0,0
"34716",0,0,0,1,0,0,0,0,1,3,1,1,0,3060,0,0,0,0,0,0,0
"34717",0,3,0,0,0,1,1,0,1,2,1,3,1,120,0,1,1,3,0,1,0
"34718",0,2,0,1,0,0,1,0,2,2,0,2,0,10500,1,0,0,1,1,0,0
"34719",0,5,0,0,0,0,1,0,2,2,1,1,0,180,1,1,1,2,0,1,1
"34720",0,1,1,1,0,0,1,0,0,2,0,1,1,60,1,0,0,0,1,1,0
"34721",0,1,1,1,0,0,1,0,0,1,0,2,0,60,1,0,0,0,1,0,0
"34722",0,3,0,0,0,1,1,0,1,2,1,4,0,240,1,0,0,1,1,0,1
"34723",0,1,0,0,0,1,1,0,1,2,1,2,0,180,1,0,0,1,0,0,0
"34724",0,2,0,0,0,1,1,0,2,2,0,2,0,60,1,1,0,1,1,0,1
"34725",0,2,0,0,1,0,0,0,0,1,0,1,1,60,1,1,0,0,0,0,0
"34726",1,2,0,1,0,0,1,0,1,2,1,3,0,120,1,1,0,1,1,0,1
"34727",0,2,0,0,0,1,1,0,0,2,0,1,0,180,0,0,0,1,0,0,0
"34728",0,3,0,0,0,0,0,0,2,3,1,2,0,120,1,0,0,2,1,0,0
"34729",0,2,0,0,1,0,0,0,0,3,0,2,0,480,0,0,1,1,0,1,0
"34730",0,2,0,1,0,0,0,0,1,3,0,2,0,240,1,0,0,1,1,0,1
"34731",1,4,0,0,1,0,1,0,1,2,0,2,1,120,0,1,0,3,0,0,0
"34732",1,4,0,0,0,0,0,0,1,3,1,2,0,180,1,0,0,2,0,0,1
"34733",1,2,0,1,0,0,1,0,0,1,0,2,0,60,1,1,1,1,0,1,0
"34734",0,4,0,0,0,0,1,0,0,2,0,1,0,60,0,1,1,2,0,1,0
"34735",0,8,0,0,0,0,0,0,0,1,0,1,1,60,1,1,1,2,0,1,1
"34736",0,2,0,0,0,0,0,0,2,3,1,2,0,840,0,0,0,0,0,0,1
"34737",0,3,0,0,1,0,0,0,1,3,1,2,1,1080,1,0,0,1,1,0,0
"34738",0,2,0,1,0,0,0,0,1,3,1,2,1,120,1,0,0,1,1,0,0
"34739",0,2,0,1,0,0,1,0,0,2,0,1,0,240,1,1,0,1,0,0,0
"34740",0,2,0,0,0,1,0,0,1,3,0,3,0,240,1,0,0,0,0,0,1
